,product_code,product_name,brand,store,url,image_url,price,original_price,product_description,categories,specs,model_text
10,4718009156258,aerocool lux 750w – 80 plus bronze power supply with silent 12cm fan & 88% efficiency,aerocool,Compu Jordan,https://compujordan.com/aerocool-lux-750w-80-plus-bronze-power-supply-with-silent-12cm-fan-88-efficiency,https://compujordan.com/image/cache/catalog/products/rampage/power supply/AeroCool/AeroCool LUX 750W – 80 Plus Bronze/AeroCool LUX 750W – 80 Plus Bronze-1200x1200.jpg,55.0,55.0,"The AeroCool LUX 750W 80 Plus Bronze power supply delivers powerful performance, energy efficiency, and stylish design for gaming and professional PC builds. With an 80 Plus Bronze certification, it ensures up to 88%+ efficiency, minimizing wasted energy and heat output while providing stable power delivery to your system.
Equipped with a silent 12cm cooling fan, the LUX 750W balances strong airflow with quiet operation, making it ideal for gamers who need both performance and low noise. Built with high-quality components and multiple safety protections (OVP, OPP, UVP, SCP), it guarantees long-lasting reliability and peace of mind during heavy workloads.
The 750W power capacity makes it perfect for powering mid- to high-end gaming PCs with modern multi-core processors and powerful dedicated GPUs. Its sleek and stylish design with AeroCool’s signature aesthetic ensures it fits seamlessly into any gaming or workstation build.
Wattage: 750W continuous output – ideal for mid/high-end gaming builds
Certification: 80 Plus Bronze – up to 88%+ efficiency
Cooling: Silent 12cm fan for effective cooling with low noise
Design: Sleek & stylish finish for modern PC setups
Safety Protections: OVP, UVP, OPP, SCP
Efficiency: Stable and optimized power delivery for GPUs/CPUs
Durability: Built with premium-quality components","gaming, gaming components, computer hardware, components",,"aerocool lux 750w – 80 plus bronze power supply with silent 12cm fan & 88% efficiency  gaming, gaming components, computer hardware, components"
11,GIGABYTE B760 DS3H AX D4,"gigabyte b760 ds3h ax (wifi 6e) – intel 13th/12th gen atx gaming motherboard, lga 1700, ddr4, pcie 4.0, dual m.2",gigabyte,Compu Jordan,https://compujordan.com/gigabyte-b760-ds3h-ax-wifi-6e-intel-13th-12th-gen-atx-gaming-motherboard-lga-1700-ddr4-pcie-4-0-dual-m-2,https://compujordan.com/image/cache/catalog/products/rampage/motherboards/Gigabyte/GIGABYTE B760 DS3H AX/GIGABYTE B760 DS3H AX-1200x1200.jpg,129.0,129.0,"The GIGABYTE B760 DS3H AX (WiFi 6E) is an ATX gaming motherboard designed for Intel 13th and 12th Gen Core™ processors on the LGA1700 socket, delivering a balance of performance, stability, and connectivity.
Supporting DDR4 memory up to 5333MHz (OC), it offers reliable performance for gaming and productivity builds. With PCIe 4.0 x16 support, it’s ready for next-generation graphics cards, while dual M.2 NVMe PCIe 4.0 slots ensure ultra-fast SSD storage for quicker boot and load times.
Equipped with WiFi 6E and 2.5GbE LAN, it provides seamless networking whether wired or wireless. The Smart Fan 6 system ensures optimized cooling, while GIGABYTE’s Ultra Durable components guarantee long-lasting reliability.
The B760 DS3H AX also supports multi-display output (HDMI, DisplayPort, D-Sub) for maximum flexibility, making it an excellent choice for gamers and creators looking for a stable and feature-rich Intel B760 motherboard.
Socket: Intel LGA1700 – supports 13th/12th Gen processors
Chipset: Intel B760
Memory: DDR4 support up to 5333MHz (OC)
Expansion: PCIe 4.0 x16 slot for next-gen GPUs
Storage: Dual M.2 PCIe 4.0 NVMe slots + 4x SATA ports
Networking: WiFi 6E & 2.5GbE LAN for ultra-fast connectivity
Cooling: Smart Fan 6 with multiple temperature sensors & hybrid fan headers
Durability: GIGABYTE Ultra Durable™ design with solid capacitors
Form Factor: ATX – perfect for gaming & productivity builds","gaming, gaming components, computer hardware, components",,"gigabyte b760 ds3h ax (wifi 6e) – intel 13th/12th gen atx gaming motherboard, lga 1700, ddr4, pcie 4.0, dual m.2  gaming, gaming components, computer hardware, components"
12,B860M K,"gigabyte b860m k ddr5 motherboard – intel ultra processor support, lga 1700, pcie 4.0, dual m.2, matx",gigabyte,Compu Jordan,https://compujordan.com/gigabyte-b860m-k-ddr5-motherboard-intel-ultra-processor-support-lga-1700-pcie-4-0-dual-m-2-matx,https://compujordan.com/image/cache/catalog/products/rampage/motherboards/Gigabyte/GIGABYTE B860M K/GIGABYTE B860M K-1200x1200.jpg,89.0,89.0,"The GIGABYTE B860M K DDR5 motherboard is engineered for Intel Ultra Processors (14th Gen Ultra & Raptor Lake Refresh), delivering next-gen performance, AI-ready computing, and rock-solid reliability. With the LGA1700 socket, it ensures full compatibility with Intel’s Ultra 5 / Ultra 7 / Ultra 9 CPUs, offering advanced support for AI workloads and high-efficiency performance cores.
Equipped with DDR5 memory support, the board delivers faster bandwidth and higher stability, making it ideal for both gamers and creators. The inclusion of dual M.2 NVMe PCIe 4.0 slots allows ultra-fast SSD storage, reducing loading times and improving system responsiveness.
Designed in a Micro-ATX (mATX) form factor, the B860M K offers the perfect balance between performance and compact size. It also integrates Smart Fan 6 cooling solutions, multiple USB ports (including USB Type-C), and solid capacitors with Ultra Durable™ components, ensuring long-lasting performance.
Socket: LGA1700 – supports Intel 14th Gen Ultra & 12th/13th Gen CPUs
Chipset: Intel B860M – optimized for Ultra processors with AI Boost
Memory: DDR5 support, up to 5600+ MHz (OC)
Storage: Dual M.2 PCIe 4.0 NVMe slots
Expansion: PCIe 4.0 x16 slot for next-gen GPUs
Form Factor: Micro-ATX (mATX)
Connectivity: High-speed USB ports, including USB-C
Cooling: Smart Fan 6 with hybrid fan headers
Durability: GIGABYTE Ultra Durable™ components","gaming, gaming components, computer hardware, components",,"gigabyte b860m k ddr5 motherboard – intel ultra processor support, lga 1700, pcie 4.0, dual m.2, matx  gaming, gaming components, computer hardware, components"
13,225F,"intel core ultra 5 225f – 10-core processor (box edition), lga1700, 14th gen ultra cpu",intel,Compu Jordan,https://compujordan.com/intel-core-ultra-5-225f-10-core-processor-box-edition-lga1700-14th-gen-ultra-cpu,https://compujordan.com/image/cache/catalog/products/rampage/CPUs/Intel/Intel Core Ultra 5 225F/Intel Core Ultra 5 225F-1200x1200.jpg,195.0,195.0,"The Intel Core Ultra 5 225F is a next-generation 14th Gen Ultra processor, built to deliver powerful performance, advanced AI acceleration, and exceptional energy efficiency. Featuring 10 cores (6 Performance-cores + 4 Efficient-cores) and 16 threads, this CPU offers the perfect balance between productivity, gaming, and multitasking.
With a boost clock speed of up to 4.6GHz and support for Intel AI Boost (NPU), it’s optimized for modern workloads including content creation, AI-driven applications, and immersive gaming. The processor is compatible with the LGA1700 socket and supports both DDR4 and DDR5 memory, providing flexibility for new builds or upgrades.
As a BOX version, the CPU comes with Intel’s original packaging and warranty, making it an ideal choice for system integrators and DIY PC builders.
Generation: Intel Ultra 14th Gen
Cores/Threads: 10 cores (6P + 4E) / 16 threads
Base/Boost Clock: Up to 4.6GHz
Socket: LGA1700 – supports Intel 600 & 700 series motherboards
AI Integration: Intel AI Boost (NPU) for AI-enhanced workloads
Memory Support: DDR4 (3200 MT/s) & DDR5 (5600 MT/s)
Integrated Graphics: Intel Arc (depending on configuration)
TDP: 65W base / up to 148W turbo
Package: BOX Edition with Intel warranty","gaming, gaming components, computer hardware, components",,"intel core ultra 5 225f – 10-core processor (box edition), lga1700, 14th gen ultra cpu  gaming, gaming components, computer hardware, components"
14,G99.LAN207RW.00,"lian li lancool 207 (white) argb atx mid tower mesh gaming case – tempered glass, usb type-c, 2x140mm argb + 2x120mm pwm fans",lian li,Compu Jordan,https://compujordan.com/lian-li-lancool-207-white-argb-atx-mid-tower-mesh-gaming-case-tempered-glass-usb-type-c-2x140mm-argb-2x120mm-pwm-fans,https://compujordan.com/image/cache/catalog/products/rampage/cases/Lian Li/Lian Li LANCOOL 207/Lian Li LANCOOL 207-1200x1200.jpg,65.0,65.0,"The Lian Li LANCOOL 207 (207RW) MESH White is a premium ATX mid-tower ARGB gaming case that combines outstanding cooling, modern connectivity, and elegant design. With a front mesh panel and included 2x140mm ARGB fans at the front plus 2x120mm PWM fans on the PSU shroud, it delivers excellent airflow and customizable lighting right out of the box.
The case features a tempered glass side panel, offering a panoramic view of your gaming build and RGB components. Its USB Type-C port ensures high-speed modern connectivity, making it ideal for the latest PC builds.
Designed for gamers and enthusiasts, the LANCOOL 207 supports ATX, Micro-ATX, and Mini-ITX motherboards, long GPUs, multiple SSD/HDD storage options, and liquid cooling radiators. The combination of a stylish white mesh design, high airflow, and ARGB lighting makes it both functional and visually striking for high-performance rigs.
Form Factor: ATX Mid Tower Gaming Case
Cooling: 2x 140mm ARGB Front Fans + 2x 120mm PWM Fans on PSU shroud (pre-installed)
Front Panel: High-airflow mesh design
Tempered Glass Side Panel – full view of internal components
USB Type-C – modern high-speed connectivity
Motherboard Support: ATX / Micro-ATX / Mini-ITX
ARGB Lighting – customizable RGB with supported software
Ample Storage & Cooling Options – multiple SSD/HDD slots, radiator support
Elegant White Finish – stylish, premium look","gaming, gaming components, computer hardware, components",,"lian li lancool 207 (white) argb atx mid tower mesh gaming case – tempered glass, usb type-c, 2x140mm argb + 2x120mm pwm fans  gaming, gaming components, computer hardware, components"
15,4718009156241,aerocool lux 650w – 80 plus bronze power supply with silent 12cm fan & 88% efficiency,aerocool,Compu Jordan,https://compujordan.com/aerocool-lux-650w-80-plus-bronze-power-supply-with-silent-12cm-fan-88-efficiency,https://compujordan.com/image/cache/catalog/products/rampage/power supply/AeroCool/AeroCool LUX 650W 80 Plus Bronze/AeroCool LUX 650W 80 Plus Bronze-1200x1200.jpg,45.0,45.0,"The AeroCool LUX 650W 80 Plus Bronze power supply unit is engineered for stable performance, efficiency, and elegant design. With a certified 80 Plus Bronze rating, it delivers up to 88% efficiency, reducing energy waste and heat output while ensuring reliable power delivery to your PC components.
Equipped with a silent 12cm fan, the LUX 650W provides efficient cooling with minimal noise, making it perfect for gaming setups and professional desktops. Its stylish and sleek design complements modern PC builds, while multiple safety protections (OVP, UVP, OPP, and SCP) guarantee secure and long-lasting operation.
With 650W of continuous power output, it’s ideal for powering mid to high-end gaming PCs with dedicated GPUs and performance CPUs. Combining efficiency, reliability, and aesthetics, the AeroCool LUX 650W is a solid choice for gamers and PC builders seeking quality at a great value.
Wattage: 650W continuous power output
Certification: 80 Plus Bronze – up to 88%+ efficiency
Cooling: Silent 12cm fan for optimized airflow & quiet operation
Design: Stylish, sleek, and elegant look for modern builds
Safety Protections: OVP, UVP, OPP, SCP for reliable operation
Optimized for Gaming PCs – supports modern GPUs & CPUs
Durability: Built with high-quality components for long life","gaming, gaming components, computer hardware, components",,"aerocool lux 650w – 80 plus bronze power supply with silent 12cm fan & 88% efficiency  gaming, gaming components, computer hardware, components"
16,PRIME B760M-K,"asus prime b760m-k matx gaming motherboard – intel 14th/13th/12th gen, lga 1700, ddr5, pcie 4.0, dual m.2",asus,Compu Jordan,https://compujordan.com/asus-prime-b760m-k-matx-gaming-motherboard-intel-14th-13th-12th-gen-lga-1700-ddr5-pcie-4-0-dual-m-2,https://compujordan.com/image/cache/catalog/products/rampage/motherboards/Asus/ASUS PRIME B760M-K/ASUS PRIME B760M-K-1200x1200.jpg,109.0,109.0,"The ASUS PRIME B760M-K is a reliable and efficient micro-ATX motherboard designed for Intel’s 14th, 13th, and 12th Gen Core™ processors with the LGA 1700 socket. Built with performance and durability in mind, it provides a strong foundation for gaming PCs and productivity setups.
Supporting DDR5 memory and PCIe 4.0, it ensures high-speed data transfer and optimized system performance. The board comes equipped with dual M.2 slots, allowing users to install high-capacity NVMe SSDs for lightning-fast boot times and storage expansion.
Its 5X Protection III hardware safeguards deliver enhanced reliability, while ASUS’ AI Cooling and Fan Xpert provide efficient thermal management. With an intuitive UEFI BIOS and ASUS-exclusive optimization features, the PRIME B760M-K is ideal for first-time builders and experienced gamers alike.
Socket: Intel LGA 1700 – supports Intel 14th/13th/12th Gen processors
Memory: DDR5 support, high-speed overclocking capable
Expansion: PCIe 4.0 for next-gen GPUs and storage
Storage: Dual M.2 slots for NVMe SSDs
Form Factor: Micro-ATX (mATX) – compact & versatile
Cooling: AI Cooling & Fan Xpert for smart thermal control
Reliability: 5X Protection III hardware safeguards
Connectivity: High-speed USB ports & multiple display outputs","gaming, gaming components, computer hardware, components",,"asus prime b760m-k matx gaming motherboard – intel 14th/13th/12th gen, lga 1700, ddr5, pcie 4.0, dual m.2  gaming, gaming components, computer hardware, components"
17,i5-14400F,"intel core i5-14400f – 14th gen cpu processor, 10 cores (6p+4e), 16 threads, up to 4.7ghz, lga1700",intel,Compu Jordan,https://compujordan.com/intel-core-i5-14400f-14th-gen-cpu-processor-10-cores-6p-4e-16-threads-up-to-4-7ghz-lga1700,https://compujordan.com/image/cache/catalog/products/rampage/CPUs/Intel/Intel Core i5-14400F/Intel Core i5-14400F-1200x1200.jpg,149.0,149.0,"The Intel Core i5-14400F is a 14th Gen Raptor Lake Refresh CPU designed for gamers, creators, and multitaskers who need reliable performance at an excellent value. With its 10-core hybrid architecture (6 Performance-cores + 4 Efficient-cores) and 16 threads, this processor delivers smooth and responsive performance for modern workloads.
Running at speeds of up to 4.7GHz, it provides plenty of headroom for demanding tasks like 1080p/1440p gaming, streaming, and productivity applications. With 20MB Intel Smart Cache and LGA1700 socket support, it works seamlessly with Intel 600- and 700-series motherboards, offering flexibility with both DDR4 and DDR5 memory.
As an F-series processor, the i5-14400F does not include integrated graphics, making it ideal for systems that use a dedicated graphics card. Thanks to its balance of efficiency and performance, it’s one of the most popular processors for mid-range gaming PCs and creative builds.
Generation: Intel 14th Gen Raptor Lake Refresh
Cores/Threads: 10 (6P + 4E) / 16 threads
Base/Boost Clock: Up to 4.7GHz
Cache: 20MB Intel Smart Cache
Socket: LGA1700 – supports Intel 600 & 700 series motherboards
Memory Support: DDR4 (3200 MT/s) & DDR5 (4800 MT/s)
Integrated Graphics: None (Discrete GPU required)
TDP: 65W base / up to ~148W turbo","gaming, gaming components, computer hardware, components",,"intel core i5-14400f – 14th gen cpu processor, 10 cores (6p+4e), 16 threads, up to 4.7ghz, lga1700  gaming, gaming components, computer hardware, components"
18,MSI RTX 3050 VENTUS,msi geforce rtx 3050 ventus 2x xs oc – 8gb gddr6 graphics card,msi,Compu Jordan,https://compujordan.com/msi-geforce-rtx-3050-ventus-2x-xs-oc-8gb-gddr6-graphics-card,https://compujordan.com/image/cache/catalog/products/rampage/GRAPHIC CARD/MSI/MSI GeForce RTX 3050/MSI GeForce RTX 3050-1200x1200.jpg,189.0,189.0,"The MSI GeForce RTX 3050 VENTUS 2X XS 8GB OC is a compact yet powerful graphics card built for gamers and creators who demand smooth performance and cutting-edge visuals. Powered by NVIDIA Ampere architecture, it brings advanced features like 2nd Gen Ray Tracing Cores and 3rd Gen Tensor Cores with DLSS AI acceleration, enabling realistic lighting, shadows, and next-level performance in the latest games.
Equipped with 8GB of GDDR6 memory, it delivers fast and reliable performance for 1080p gaming, esports titles, and creative workloads. The VENTUS 2X cooling design uses dual TORX Fan 3.0 technology, ensuring strong airflow and quiet operation even under heavy loads.
Factory overclocked for extra performance, the card also supports DirectX 12 Ultimate, NVIDIA G-SYNC®, and advanced features like Resizable BAR, making it ready for modern PC builds. Its compact size makes it compatible with small form factor cases without compromising power.
GPU: NVIDIA GeForce RTX 3050 (Ampere architecture)
Memory: 8GB GDDR6
Boost Clock: Factory overclocked for enhanced performance
Cooling: Dual TORX Fan 3.0 with VENTUS 2X XS compact design
Ray Tracing & DLSS – immersive visuals & AI-powered performance
Outputs: HDMI 2.1, DisplayPort 1.4a (multi-display support)
DirectX 12 Ultimate & NVIDIA G-SYNC® support
Compact Size – fits in smaller builds while delivering strong performance","computer hardware, storage, gaming, gaming components, components",,"msi geforce rtx 3050 ventus 2x xs oc – 8gb gddr6 graphics card  computer hardware, storage, gaming, gaming components, components"
19,i5-13400F,"intel core i5-13400f – 13th gen cpu processor, 10 cores (6p+4e), 16 threads, up to 4.6ghz, lga1700 (tray)",intel,Compu Jordan,https://compujordan.com/intel-core-i5-13400f-13th-gen-cpu-processor-10-cores-6p-4e-16-threads-up-to-4-6ghz-lga1700-tray,https://compujordan.com/image/cache/catalog/products/rampage/CPUs/Intel/i5-13400F/i5-13400F-1200x1200.jpg,129.0,129.0,"The Intel Core i5-13400F is a 13th Gen Raptor Lake CPU designed to deliver an excellent balance of performance and efficiency for gaming, productivity, and multitasking. Built on Intel’s advanced hybrid architecture, it comes with 10 cores (6 Performance-cores + 4 Efficient-cores) and 16 threads, offering smooth responsiveness across demanding workloads.
With a boost clock speed of up to 4.6GHz and 20MB Intel Smart Cache, the i5-13400F ensures high-speed processing power while maintaining energy efficiency. The LGA1700 socket makes it compatible with Intel 600 and 700 series motherboards, supporting DDR4 and DDR5 memory for flexible build options.
As an F-series processor, it requires a dedicated graphics card (no integrated GPU), making it an excellent choice for gamers and creators using a discrete GPU setup.
Generation: Intel 13th Gen Raptor Lake
Cores/Threads: 10 cores (6P+4E) / 16 threads
Base/Boost Frequency: Up to 4.6GHz
Cache: 20MB Intel Smart Cache
Socket: LGA1700
Memory Support: DDR4 3200MT/s & DDR5 4800MT/s
Graphics: No integrated graphics (Discrete GPU required)
Thermal Design Power (TDP): 65W base / up to 148W turbo","computer hardware, storage, gaming, gaming components, components",,"intel core i5-13400f – 13th gen cpu processor, 10 cores (6p+4e), 16 threads, up to 4.6ghz, lga1700 (tray)  computer hardware, storage, gaming, gaming components, components"
20,Viewport-Mini-BK-v2,aerocool viewport-mini argb – stylish matx mini tower gaming case with panoramic glass & 3x 120mm argb fans,aerocool,Compu Jordan,https://compujordan.com/aerocool-viewport-mini-argb-stylish-matx-mini-tower-gaming-case-with-panoramic-glass-3x-120mm-argb-fans,https://compujordan.com/image/cache/catalog/products/rampage/cases/AeroCool/AeroCool Viewport-Mini ARGB Stylish/AeroCool Viewport-Mini ARGB Stylish (2)-1200x1200.jpg,35.0,35.0,"The AeroCool Viewport-Mini ARGB is a compact yet stylish mATX mini tower gaming case built to showcase your rig with a stunning panoramic tempered glass side panel. Designed for gamers who want both performance and aesthetics in a small form factor, it comes equipped with 3 pre-installed 120mm ARGB fans, delivering excellent cooling and customizable lighting effects.
Its modern mesh front panel enhances airflow while giving the case a sleek, futuristic look. With support for Micro-ATX and Mini-ITX motherboards, multiple storage drives, and high-performance GPUs, this case offers exceptional expandability in a compact footprint.
Perfect for gaming setups and stylish workstations, the Viewport-Mini ARGB blends functionality with elegance, making it an excellent choice for builders who want powerful cooling, immersive RGB, and a panoramic showcase design.
Form Factor: Micro-ATX Mini Tower Gaming Case
Tempered Glass Panoramic Side Panel – full view of components
Cooling: 3x Pre-installed 120mm ARGB Fans
Front Mesh Panel – improved airflow design
Motherboard Support: Micro-ATX / Mini-ITX
Stylish & Compact Design – saves space without sacrificing features
ARGB Lighting System – customizable with popular motherboard software
Optimized for Gaming Builds – supports modern GPUs & storage setups","computer hardware, storage, gaming, gaming components, components",,"aerocool viewport-mini argb – stylish matx mini tower gaming case with panoramic glass & 3x 120mm argb fans  computer hardware, storage, gaming, gaming components, components"
21,E301-WGNN-S00,"cooler master elite 301 (white) micro-atx argb mini tower gaming case – tempered glass, mesh panel, 3x 120mm argb fans, usb type-c",cooler master ,Compu Jordan,https://compujordan.com/cooler-master-elite-301-white-micro-atx-argb-mini-tower-gaming-case-tempered-glass-mesh-panel-3x-120mm-argb-fans-usb-type-c,https://compujordan.com/image/cache/catalog/products/rampage/cases/Cooler Master/Elite 301/Elite 301 (3)-1200x1200.jpg,39.0,39.0,"The Cooler Master Elite 301 (White) is a Micro-ATX ARGB Mini Tower Gaming Case built for both performance and style. Featuring a front performance mesh panel, it delivers superior airflow while showcasing the 3 pre-installed 120mm ARGB fans for excellent cooling and customizable lighting effects.
The tempered glass side panel allows a clear view of your components, perfect for gamers who want to highlight their builds. Supporting Micro-ATX and Mini-ITX motherboards, this case offers great compatibility with modern GPUs and multiple storage options, making it ideal for compact gaming setups.
Equipped with a USB Type-C port, it ensures fast and reliable connectivity for the latest devices. The elegant white finish paired with ARGB lighting makes it a stylish choice for gamers and creators looking to balance aesthetics with function.
Form Factor: Micro-ATX ARGB Mini Tower
Cooling: 3x Pre-installed 120mm ARGB Fans
Tempered Glass Side Panel – premium component display
USB Type-C Port – modern high-speed connectivity
Motherboard Support: Micro-ATX / Mini-ITX
Front Mesh Panel – improved airflow for performance cooling
ARGB Lighting – customizable RGB effects
Stylish White Finish – sleek design for modern gaming builds","computer hardware, storage, gaming, gaming components, components",,"cooler master elite 301 (white) micro-atx argb mini tower gaming case – tempered glass, mesh panel, 3x 120mm argb fans, usb type-c  computer hardware, storage, gaming, gaming components, components"
22,E301-KGNN-S00,"cooler master elite 301 (black) micro-atx argb mini tower gaming case – tempered glass, mesh panel, 3x 120mm argb fans, usb type-c",cooler master ,Compu Jordan,https://compujordan.com/cooler-master-elite-301-black-micro-atx-argb-mini-tower-gaming-case-tempered-glass-mesh-panel-3x-120mm-argb-fans-usb-type-c,https://compujordan.com/image/cache/catalog/products/rampage/cases/Cooler Master/Elite 301/Elite 301-1200x1200.jpg,39.0,39.0,"The Cooler Master Elite 301 (Black) is a Micro-ATX ARGB Mini Tower Gaming Case engineered for performance, airflow, and style. With its front performance mesh panel, the case delivers excellent ventilation while showcasing the 3 pre-installed 120mm ARGB fans, ensuring powerful cooling and customizable lighting effects.
The tempered glass side panel provides a clear view of your components, making it ideal for gamers and PC enthusiasts who want to display their builds. It supports Micro-ATX and Mini-ITX motherboards, multiple storage drives, and modern high-performance GPUs.
With USB Type-C connectivity, the case is future-ready, providing fast data transfer and compatibility with the latest devices. Designed with both functionality and aesthetics in mind, the Elite 301 offers a balance of airflow, expandability, and ARGB lighting.
Form Factor: Micro-ATX ARGB Mini Tower
Cooling: Pre-installed 3x 120mm ARGB Fans (front mesh panel for airflow)
Tempered Glass Side Panel – premium build visibility
USB Type-C Support – high-speed connectivity
Motherboard Support: Micro-ATX / Mini-ITX
Front Mesh Panel – optimized airflow & cooling performance
ARGB Lighting – customizable RGB effects
Stylish, compact design suitable for gaming & performance builds","computer hardware, storage, gaming, gaming components, components",,"cooler master elite 301 (black) micro-atx argb mini tower gaming case – tempered glass, mesh panel, 3x 120mm argb fans, usb type-c  computer hardware, storage, gaming, gaming components, components"
